"울산","신정로","2020-07-20 01:00","0.002","0.6","0.01","0.005","18.0","-1.0"
"울산","신정동","2020-07-20 01:00","0.002","0.6","0.014","0.006","16.0","3.0"
"울산","덕신리","2020-07-20 01:00","0.002","0.4","0.015","0.004","22.0","-1.0"
"울산","무거동","2020-07-20 01:00","0.002","0.4","0.016","0.006","13.0","2.0"
"울산","효문동","2020-07-20 01:00","0.009","0.3","0.003","0.019","31.0","6.0"
"울산","화산리","2020-07-20 01:00","0.003","0.5","0.012","0.006","22.0","10.0"
"울산","상남리","2020-07-20 01:00","0.002","-1.0","0.014","0.005","21.0","2.0"
"울산","농소동","2020-07-20 01:00","0.003","0.6","0.009","0.01","10.0","7.0"
"울산","삼남면","2020-07-19 21:00","-1.0","0.1","0.003","0.001","-1.0","-1.0"
"울산","약사동","2020-07-20 01:00","0.002","0.2","0.013","0.009","11.0","6.0"
"울산","웅촌면","2020-07-20 01:00","0.001","0.4","0.016","0.005","13.0","12.0"
"울산","전하동","2020-07-20 01:00","0.002","0.3","0.013","0.004","16.0","3.0"
"대구","수창동","2020-07-20 01:00","0.003","0.3","0.011","0.01","14.0","9.0"
"대구","지산동","2020-07-20 01:00","0.003","0.2","0.015","0.002","8.0","2.0"
"대구","서호동","2020-07-20 01:00","0.001","0.1","0.015","0.005","18.0","8.0"
"대구","이현동","2020-07-20 01:00","0.002","0.3","0.022","0.002","23.0","4.0"
"대구","평리동","2020-07-20 01:00","0.002","0.5","0.015","0.008","18.0","6.0"
"대구","대명동","2020-07-20 01:00","0.001","0.1","0.018","0.002","12.0","7.0"
"대구","노원동","2020-07-20 01:00","0.002","0.2","0.02","0.004","18.0","11.0"
"대구","신암동","2020-07-20 01:00","0.002","0.1","0.014","0.004","19.0","6.0"
"대구","태전동","2020-07-20 01:00","0.003","0.3","0.019","0.003","45.0","13.0"
"대구","만촌동","2020-07-20 01:00","0.002","0.2","0.011","0.007","10.0","3.0"
"대구","호림동","2020-07-20 01:00","0.002","0.2","0.02","0.002","13.0","5.0"
"대구","유가읍","2020-07-20 01:00","0.001","0.1","0.016","0.001","14.0","6.0"
"대구","이곡동","2020-07-20 01:00","0.002","0.5","0.019","0.003","10.0","6.0"
"대구","시지동","2020-07-20 01:00","0.001","0.3","0.016","0.001","18.0","11.0"
"대구","진천동","2020-07-20 01:00","0.001","0.2","0.02","0.002","14.0","8.0"
"대구","다사읍","2020-07-20 01:00","0.001","0.1","0.019","0.001","9.0","5.0"
"대구","본동","2020-07-20 01:00","0.001","0.2","0.018","0.001","12.0","11.0"
"경북","장흥동","2020-07-20 01:00","0.007","0.3","0.011","0.012","54.0","22.0"
"경북","장량동","2020-07-20 01:00","0.003","0.3","0.005","0.015","67.0","20.0"
"경북","대도동","2020-07-20 01:00","0.004","0.2","0.007","0.015","49.0","28.0"
"경북","대송면","2020-07-20 01:00","0.003","0.1","0.018","0.002","31.0","13.0"
"경북","3공단","2020-07-20 01:00","0.003","0.3","0.016","0.003","15.0","3.0"
"경북","송도동","2020-07-20 01:00","0.004","0.3","0.006","0.014","41.0","26.0"
"경북","오천읍","2020-07-20 01:00","0.003","0.0","0.018","0.005","24.0","7.0"
"경북","청림동","2020-07-20 01:00","0.003","0.4","0.017","0.004","33.0","14.0"
"경북","성건동","2020-07-20 01:00","0.003","0.2","0.016","0.004","27.0","9.0"
"경북","보덕동","2020-07-20 01:00","0.003","0.2","0.016","0.005","8.0","8.0"
"경북","안강읍","2020-07-20 01:00","0.003","0.3","0.006","0.009","31.0","24.0"
"경북","외동읍","2020-07-20 01:00","0.004","0.2","0.013","0.009","12.0","4.0"
"경북","문당동","2020-07-20 01:00","0.002","0.5","0.005","0.011","36.0","21.0"
"경북","대광동","2020-07-20 01:00","0.003","0.2","0.012","0.01","23.0","9.0"
"경북","율곡동","2020-07-20 01:00","0.002","0.3","0.021","0.004","11.0","5.0"
"경북","명륜동","2020-07-20 01:00","0.002","0.2","0.011","0.005","18.0","12.0"
"경북","공단동","2020-07-20 01:00","0.002","0.2","0.017","0.006","14.0","1.0"
"경북","원평동","2020-07-20 01:00","0.002","0.3","0.033","0.001","15.0","9.0"
"경북","형곡동","2020-07-20 01:00","0.002","0.2","0.019","0.002","19.0","3.0"
"경북","4공단","2020-07-20 01:00","0.003","0.2","0.021","0.005","8.0","6.0"
"경북","가흥동","2020-07-20 01:00","0.003","0.4","0.006","0.007","23.0","-1.0"
"경북","중방동","2020-07-20 01:00","0.003","0.2","0.02","0.003","15.0","6.0"
"경북","상주시","2020-07-20 01:00","0.003","0.3","0.011","0.007","-1.0","-1.0"
"경북","칠곡군","2020-07-20 01:00","0.003","0.1","0.022","0.003","16.0","8.0"
"경북","영덕읍","2020-07-20 01:00","0.002","0.3","0.008","0.004","31.0","17.0"
"경북","문경시","2020-07-20 01:00","0.003","0.3","0.02","0.005","27.0","18.0"
"경북","성주군","2020-07-20 01:00","0.002","0.0","0.018","0.003","16.0","6.0"
"경북","지품면","2020-07-20 01:00","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"경북","화북면","2020-07-20 01:00","0.0","0.1","0.02","0.001","24.0","5.0"
"경북","영천시","2020-07-20 01:00","0.003","0.4","0.013","0.008","31.0","22.0"
"경북","안계면","2020-07-20 01:00","0.002","0.2","0.021","0.004","10.0","7.0"
"경북","의성읍","2020-07-20 01:00","0.003","0.4","0.007","0.008","19.0","11.0"
"경북","울진군","2020-07-20 01:00","-1.0","0.4","0.024","0.005","25.0","17.0"
"경북","석포면","2020-07-20 01:00","0.004","0.2","0.039","0.008","15.0","7.0"
"경북","태하리","2020-07-20 01:00","0.001","0.2","0.028","0.002","12.0","5.0"
"경북","울릉읍","2020-07-20 01:00","0.002","0.2","0.04","0.003","28.0","17.0"
"경북","대가야읍","2020-07-20 01:00","0.003","0.2","0.018","0.004","11.0","7.0"
"경북","군위읍","2020-07-20 01:00","0.002","0.3","0.027","0.002","14.0","4.0"
"경북","영양군","2020-07-20 01:00","-1.0","0.3","0.004","0.004","8.0","-1.0"
"경북","예천군","2020-07-20 01:00","0.002","0.3","0.023","0.005","25.0","12.0"
"경북","화양읍","2020-07-20 01:00","-1.0","0.2","0.025","0.002","12.0","4.0"
"경북","청송읍","2020-07-20 01:00","0.003","0.2","0.01","0.004","20.0","11.0"
"경남","회원동","2020-07-20 01:00","0.001","-1.0","0.015","0.004","15.0","5.0"
"경남","봉암동","2020-07-20 01:00","0.002","0.1","0.017","0.005","17.0","2.0"
"경남","상봉동","2020-07-20 01:00","0.003","0.3","0.019","0.005","19.0","7.0"
"경남","대안동","2020-07-20 01:00","0.002","0.3","0.024","0.004","24.0","2.0"
"경남","상대동","2020-07-20 01:00","0.004","0.3","0.02","0.006","17.0","6.0"
"경남","명서동","2020-07-20 01:00","0.003","0.4","0.02","0.006","18.0","7.0"
"경남","웅남동","2020-07-20 01:00","0.003","0.3","0.023","0.003","13.0","5.0"
"경남","성주동","2020-07-20 01:00","0.002","0.2","0.022","0.004","9.0","-1.0"
"경남","용지동","2020-07-20 01:00","0.002","0.5","0.024","0.004","22.0","-1.0"
"경남","반송로","2020-07-20 01:00","0.002","0.2","0.018","0.003","19.0","6.0"
"경남","사파동","2020-07-20 01:00","0.003","0.2","0.018","0.002","26.0","6.0"
"경남","경화동","2020-07-20 01:00","0.003","0.2","0.016","0.004","33.0","13.0"
"경남","월영동","2020-07-20 01:00","0.003","0.2","0.017","0.005","23.0","5.0"
"경남","하동읍","2020-07-20 01:00","0.005","0.3","0.018","0.008","32.0","7.0"
"경남","동상동","2020-07-20 01:00","0.003","0.2","0.022","0.005","20.0","2.0"
"경남","삼방동","2020-07-20 01:00","0.002","0.1","0.015","0.005","23.0","1.0"
"경남","장유동","2020-07-20 01:00","0.003","0.3","0.014","0.003","19.0","6.0"
"경남","진영읍","2020-07-20 01:00","0.002","0.2","0.022","0.003","16.0","7.0"
"경남","저구리","2020-07-20 01:00","0.001","0.1","0.013","0.003","7.0","0.0"
"경남","아주동","2020-07-20 01:00","0.002","0.4","0.019","0.001","14.0","5.0"
"경남","사천읍","2020-07-20 01:00","0.002","0.3","0.025","0.003","15.0","6.0"
"경남","대산면","2020-07-20 01:00","0.001","0.4","0.015","0.002","18.0","7.0"
"경남","북부동","2020-07-20 01:00","0.003","0.1","0.012","0.007","28.0","5.0"
"경남","삼호동","2020-07-20 01:00","0.002","0.3","0.016","0.006","31.0","8.0"
"경남","내일동","2020-07-20 01:00","0.003","0.0","0.014","0.006","20.0","-1.0"
"경남","무전동","2020-07-20 01:00","0.003","0.1","0.017","0.005","23.0","1.0"
"경남","고성읍","2020-07-20 01:00","0.002","0.2","0.018","0.004","19.0","3.0"
"경남","거창읍","2020-07-20 01:00","-1.0","0.3","0.024","0.006","14.0","6.0"
"경남","가야읍","2020-07-20 01:00","0.002","0.3","0.02","0.003","11.0","1.0"
"경남","함양읍","2020-07-20 01:00","0.002","0.3","0.014","0.006","15.0","12.0"
"경남","남해읍","2020-07-20 01:00","0.002","0.5","0.023","0.004","16.0","6.0"
"경남","산청읍","2020-07-20 01:00","0.002","0.2","0.024","0.004","22.0","14.0"
"경남","남상면","2020-07-20 01:00","0.002","0.4","0.022","0.004","16.0","16.0"
"경남","의령읍","2020-07-20 01:00","0.002","0.2","0.018","0.002","18.0","5.0"
"경남","창녕읍","2020-07-20 01:00","0.002","0.2","0.018","0.005","17.0","4.0"
"경남","합천읍","2020-07-20 01:00","0.002","0.2","0.021","0.003","18.0","6.0"
"전남","용당동","2020-07-20 01:00","0.003","0.4","0.029","0.003","31.0","7.0"
"전남","부흥동","2020-07-20 01:00","0.003","0.2","0.021","0.001","31.0","2.0"
"전남","서강동","2020-07-20 01:00","0.002","0.2","0.016","0.001","16.0","4.0"
"전남","월내동","2020-07-20 01:00","0.002","0.4","0.018","0.002","24.0","7.0"
"전남","문수동","2020-07-20 01:00","0.002","0.4","0.014","0.004","18.0","-1.0"
"전남","여천동(여수)","2020-07-20 01:00","0.002","0.4","0.015","0.002","19.0","6.0"
"전남","덕충동","2020-07-20 01:00","0.002","0.3","0.015","0.001","49.0","4.0"
"전남","장천동","2020-07-20 01:00","0.003","0.2","0.02","0.003","32.0","7.0"
"전남","연향동","2020-07-20 01:00","0.004","0.2","0.024","0.003","17.0","-1.0"
"전남","순천만","2020-07-20 01:00","0.002","0.1","0.02","0.002","24.0","-1.0"
"전남","호두리","2020-07-20 01:00","-1.0","0.1","0.018","0.002","19.0","13.0"
"전남","신대","2020-07-20 01:00","0.002","0.2","0.032","0.002","21.0","7.0"
"전남","빛가람동","2020-07-20 01:00","0.002","0.2","0.045","0.002","13.0","9.0"
"전남","담양읍","2020-07-20 01:00","0.003","0.1","0.02","0.002","27.0","5.0"
"전남","장성읍","2020-07-20 01:00","0.004","0.2","0.028","0.002","18.0","6.0"
"전남","화양면","2020-07-20 01:00","0.003","0.4","0.017","0.003","15.0","7.0"
"전남","율촌면","2020-07-20 01:00","0.001","0.5","0.023","0.001","17.0","4.0"
"전남","삼일동","2020-07-20 01:00","0.001","0.3","0.015","0.002","14.0","4.0"
"전남","중동","2020-07-20 01:00","0.004","0.3","0.009","0.015","24.0","7.0"
"전남","태인동","2020-07-20 01:00","0.007","3.1","0.004","0.02","44.0","17.0"
"전남","진상면","2020-07-20 01:00","0.003","0.1","0.025","0.01","21.0","12.0"
"전남","광양읍","2020-07-20 01:00","0.002","0.2","0.019","0.003","19.0","5.0"
"전남","해남읍","2020-07-20 01:00","0.003","0.3","0.03","0.003","22.0","15.0"
"전남","나불리","2020-07-20 01:00","0.002","0.1","0.017","0.001","41.0","17.0"
"전남","송단리","2020-07-20 01:00","0.003","0.0","0.03","0.002","22.0","9.0"
"전남","화순읍","2020-07-20 01:00","0.002","0.3","0.024","0.003","13.0","12.0"
"전남","영광읍","2020-07-20 01:00","0.003","0.2","0.036","0.003","17.0","12.0"
"전남","장흥읍","2020-07-20 01:00","0.004","0.3","0.031","0.003","20.0","11.0"
"전남","진도읍","2020-07-20 01:00","0.002","0.3","0.02","0.001","26.0","4.0"
"전남","신지면","2020-07-20 01:00","0.002","0.4","0.012","0.004","17.0","7.0"
"전남","함평읍","2020-07-20 01:00","0.001","0.4","0.024","0.001","28.0","10.0"
"전남","고흥읍","2020-07-20 01:00","0.002","0.3","0.033","0.001","27.0","8.0"
"전남","신안군","2020-07-20 01:00","0.004","0.2","0.036","0.001","23.0","11.0"
"전남","무안읍","2020-07-20 01:00","0.002","0.3","0.03","0.002","26.0","7.0"
"전남","곡성읍","2020-07-20 01:00","0.002","0.4","0.023","0.001","16.0","4.0"
"전남","구례읍","2020-07-20 01:00","0.002","0.4","0.021","0.003","22.0","8.0"
"전남","벌교읍","2020-07-20 01:00","0.002","0.8","0.013","0.001","23.0","2.0"
"전북","노송동","2020-07-20 01:00","0.002","0.2","0.055","-1.0","23.0","12.0"
"전북","삼천동","2020-07-20 01:00","0.002","0.2","0.06","0.002","8.0","4.0"
"전북","팔복동","2020-07-20 01:00","0.004","0.4","-1.0","0.008","10.0","-1.0"
"전북","송천동","2020-07-20 01:00","0.002","0.2","0.03","0.002","17.0","13.0"
"전북","서신동","2020-07-20 01:00","0.002","0.1","-1.0","-1.0","24.0","14.0"
"전북","혁신동","2020-07-20 01:00","0.002","0.2","0.036","0.003","20.0","13.0"
"전북","신풍동(군산)","2020-07-20 01:00","0.002","0.1","0.032","-1.0","19.0","7.0"
"전북","소룡동","2020-07-20 01:00","0.002","0.2","0.03","0.003","19.0","8.0"
"전북","개정동","2020-07-20 01:00","0.003","0.3","0.034","-1.0","15.0","-1.0"
"전북","옥산면","2020-07-20 01:00","0.004","0.2","0.032","0.002","19.0","12.0"
"전북","비응도동","2020-07-20 01:00","0.004","0.2","0.031","0.006","14.0","11.0"
"전북","삼기면","2020-07-20 01:00","0.003","0.2","0.034","0.003","15.0","7.0"
"전북","팔봉동","2020-07-20 01:00","0.002","0.3","0.03","0.009","14.0","7.0"
"전북","모현동","2020-07-20 01:00","0.002","0.1","0.024","0.002","15.0","7.0"
"전북","용동면","2020-07-20 01:00","0.002","0.2","0.031","0.004","17.0","8.0"
"전북","함열읍","2020-07-20 01:00","0.002","0.2","0.026","0.003","16.0","13.0"
"전북","연지동","2020-07-20 01:00","0.003","0.2","0.028","0.005","21.0","17.0"
"전북","신태인","2020-07-20 01:00","0.002","0.2","0.033","0.011","26.0","13.0"
"전북","죽항동","2020-07-20 01:00","0.003","0.1","0.025","0.004","18.0","10.0"
"전북","고창읍","2020-07-20 01:00","-1.0","0.1","0.028","0.004","24.0","9.0"
"전북","심원면","2020-07-20 01:00","0.003","0.2","0.036","0.001","16.0","16.0"
"전북","부안읍","2020-07-20 01:00","0.003","0.4","0.032","0.005","17.0","5.0"
"전북","새만금","2020-07-20 01:00","0.001","0.6","0.03","0.002","24.0","11.0"
"전북","요촌동","2020-07-20 01:00","0.001","0.3","0.033","0.005","25.0","11.0"
"전북","고산면","2020-07-20 01:00","0.002","0.3","0.028","0.004","17.0","11.0"
"전북","봉동읍","2020-07-20 01:00","0.001","0.3","0.027","0.004","17.0","10.0"
"전북","진안읍","2020-07-20 01:00","0.002","0.1","0.028","0.003","43.0","7.0"
"전북","운암면","2020-07-20 01:00","0.0","0.9","0.024","0.003","16.0","1.0"
"전북","임실읍","2020-07-20 01:00","0.003","0.3","0.024","0.001","19.0","11.0"
"전북","무주읍","2020-07-20 01:00","-1.0","0.3","0.033","0.002","26.0","9.0"
"전북","순창읍","2020-07-20 01:00","0.003","0.2","0.03","0.002","13.0","7.0"
"전북","장수읍","2020-07-20 01:00","-1.0","0.2","0.031","0.003","20.0","12.0"
"제주","이도동","2020-07-20 01:00","0.001","0.1","0.031","0.003","16.0","11.0"
"제주","연동","2020-07-20 01:00","0.001","0.2","0.028","0.003","24.0","8.0"
"제주","동홍동","2020-07-20 01:00","-1.0","0.0","0.021","0.003","26.0","11.0"
"제주","성산읍","2020-07-20 01:00","-1.0","0.0","0.019","0.003","11.0","-1.0"
"제주","남원읍","2020-07-20 01:00","0.001","0.3","0.02","0.003","22.0","8.0"
"제주","대정읍","2020-07-20 01:00","0.001","0.1","0.025","0.003","28.0","8.0"
"제주","노형로","2020-07-20 01:00","0.001","0.2","0.028","0.003","23.0","13.0"
"제주","고산리","2020-07-20 01:00","-1.0","-1.0","-1.0","-1.0","45.0","9.0"
"서울","중구","2020-07-20 10:00","0.002","0.5","0.011","0.023","9.0","6.0"
"서울","한강대로","2020-07-20 10:00","0.003","0.5","0.01","0.023","38.0","11.0"
"서울","종로구","2020-07-20 10:00","0.003","0.4","0.021","0.013","8.0","5.0"
"서울","청계천로","2020-07-20 10:00","0.003","0.6","0.017","0.015","12.0","8.0"
"서울","종로","2020-07-20 10:00","0.002","0.4","0.016","0.016","11.0","9.0"
"서울","용산구","2020-07-20 10:00","0.003","0.3","0.02","0.01","7.0","4.0"
"서울","광진구","2020-07-20 10:00","0.003","0.4","0.026","0.012","9.0","3.0"
"서울","성동구","2020-07-20 10:00","0.002","0.4","0.015","0.013","9.0","6.0"
"서울","강변북로","2020-07-20 10:00","0.003","0.8","0.017","0.019","7.0","5.0"
"서울","중랑구","2020-07-20 10:00","0.002","0.4","0.018","0.018","10.0","6.0"
"서울","동대문구","2020-07-20 10:00","0.002","0.4","0.024","0.012","9.0","3.0"
"서울","홍릉로","2020-07-20 10:00","0.002","0.6","0.009","0.031","18.0","9.0"
"서울","성북구","2020-07-20 10:00","0.002","0.5","0.015","0.022","11.0","4.0"
"서울","정릉로","2020-07-20 10:00","0.003","0.3","0.029","0.015","8.0","6.0"
"서울","도봉구","2020-07-20 10:00","0.002","0.3","0.02","0.01","9.0","3.0"
"서울","은평구","2020-07-20 10:00","0.003","0.5","0.02","0.011","3.0","2.0"
"서울","서대문구","2020-07-20 10:00","0.002","0.3","0.021","0.011","3.0","1.0"
"서울","마포구","2020-07-20 10:00","0.002","0.3","0.019","0.013","6.0","2.0"
"서울","신촌로","2020-07-20 10:00","0.003","0.5","0.011","0.031","11.0","5.0"
"서울","강서구","2020-07-20 10:00","0.002","0.3","0.02","0.012","3.0","3.0"
"서울","공항대로","2020-07-20 10:00","0.004","0.3","0.019","0.018","6.0","4.0"
"서울","구로구","2020-07-20 10:00","0.002","0.3","0.032","0.011","3.0","1.0"
"서울","영등포구","2020-07-20 10:00","0.002","0.3","0.017","0.015","7.0","3.0"
"서울","영등포로","2020-07-20 10:00","0.004","0.8","0.009","0.038","8.0","4.0"
"서울","동작구","2020-07-20 10:00","0.002","0.4","0.02","0.008","9.0","6.0"
"서울","동작대로 중앙차로","2020-07-20 10:00","0.003","0.4","0.027","0.01","5.0","-1.0"
"서울","관악구","2020-07-20 10:00","0.002","0.3","0.021","0.014","11.0","6.0"
"서울","강남구","2020-07-20 10:00","0.002","0.4","0.021","0.014","10.0","7.0"
"서울","서초구","2020-07-20 10:00","0.003","0.3","0.03","0.011","4.0","4.0"
"서울","도산대로","2020-07-20 10:00","0.002","0.7","0.012","0.02","6.0","4.0"
"서울","강남대로","2020-07-20 10:00","0.003","0.8","0.015","0.022","9.0","3.0"
"서울","송파구","2020-07-20 10:00","0.002","0.4","0.019","0.013","6.0","3.0"
"서울","강동구","2020-07-20 10:00","0.003","0.4","0.01","0.02","14.0","8.0"
"서울","천호대로","2020-07-20 10:00","0.003","0.5","0.009","0.03","13.0","7.0"
"서울","금천구","2020-07-20 10:00","0.002","0.4","0.012","0.017","8.0","5.0"
"서울","시흥대로","2020-07-20 10:00","0.003","0.5","0.013","0.019","11.0","5.0"
"서울","강북구","2020-07-20 10:00","0.002","0.3","0.015","0.01","5.0","3.0"
"서울","양천구","2020-07-20 10:00","0.003","0.3","0.018","0.011","-1.0","4.0"
"서울","노원구","2020-07-20 10:00","0.002","0.4","0.017","0.017","10.0","6.0"
"서울","화랑로","2020-07-20 10:00","-1.0","0.3","0.08","0.02","-1.0","-1.0"
"경기","신풍동","2020-07-20 10:00","0.001","0.5","0.024","0.009","11.0","3.0"
"경기","인계동","2020-07-20 10:00","0.003","0.6","0.026","0.012","8.0","4.0"
"경기","광교동","2020-07-20 10:00","0.002","0.4","0.021","0.008","13.0","3.0"
"경기","영통동","2020-07-20 10:00","0.002","0.6","0.027","0.01","11.0","6.0"
